as_of,disease,state,date,median,lower,upper,interval_width,p_growing,category,BuildNumber
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/22/2024 12:00:00 AM,1.0379,0.9983,1.0608,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/23/2024 12:00:00 AM,1.0363,0.9912,1.0613,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/24/2024 12:00:00 AM,1.0351,0.984,1.0619,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/25/2024 12:00:00 AM,1.0343,0.9767,1.063,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/26/2024 12:00:00 AM,1.0332,0.9678,1.0651,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/27/2024 12:00:00 AM,1.0323,0.9592,1.0672,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/28/2024 12:00:00 AM,1.0314,0.9507,1.0698,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/29/2024 12:00:00 AM,1.0308,0.9426,1.0725,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,11/30/2024 12:00:00 AM,1.0301,0.9339,1.0753,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,12/01/2024 12:00:00 AM,1.0294,0.9261,1.079,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,12/02/2024 12:00:00 AM,1.0289,0.9164,1.0815,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arizona,12/03/2024 12:00:00 AM,1.0286,0.9075,1.085,0.95,0.725,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/09/2024 12:00:00 AM,1.0311,0.9123,1.212,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/10/2024 12:00:00 AM,1.0275,0.9161,1.1907,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/11/2024 12:00:00 AM,1.0228,0.9209,1.1711,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/12/2024 12:00:00 AM,1.0192,0.9232,1.1475,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/13/2024 12:00:00 AM,1.0138,0.9263,1.1293,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/14/2024 12:00:00 AM,1.0074,0.9276,1.1109,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/15/2024 12:00:00 AM,1.0008,0.9281,1.0902,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/16/2024 12:00:00 AM,0.9934,0.9288,1.0751,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/17/2024 12:00:00 AM,0.9861,0.9284,1.0603,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/18/2024 12:00:00 AM,0.9782,0.9274,1.0448,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/19/2024 12:00:00 AM,0.9712,0.9234,1.0299,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/20/2024 12:00:00 AM,0.9645,0.9179,1.0173,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/21/2024 12:00:00 AM,0.9576,0.9121,1.0066,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/22/2024 12:00:00 AM,0.9513,0.9036,0.9984,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/23/2024 12:00:00 AM,0.9453,0.8957,0.9904,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/24/2024 12:00:00 AM,0.9396,0.8892,0.9834,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/25/2024 12:00:00 AM,0.9346,0.8795,0.9786,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/26/2024 12:00:00 AM,0.9301,0.8722,0.9767,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/27/2024 12:00:00 AM,0.9265,0.8672,0.9756,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/28/2024 12:00:00 AM,0.9235,0.862,0.9751,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/29/2024 12:00:00 AM,0.9212,0.8603,0.9742,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/30/2024 12:00:00 AM,0.9199,0.8598,0.9753,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,10/31/2024 12:00:00 AM,0.9201,0.8605,0.9759,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/01/2024 12:00:00 AM,0.9213,0.8624,0.9778,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/02/2024 12:00:00 AM,0.9239,0.8649,0.9789,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/03/2024 12:00:00 AM,0.9275,0.8675,0.9812,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/04/2024 12:00:00 AM,0.9321,0.8706,0.9841,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/05/2024 12:00:00 AM,0.9373,0.8753,0.9877,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/06/2024 12:00:00 AM,0.9435,0.8819,0.9915,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/07/2024 12:00:00 AM,0.9502,0.8904,0.9968,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/08/2024 12:00:00 AM,0.9576,0.8971,1.0046,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/09/2024 12:00:00 AM,0.965,0.9048,1.0137,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/10/2024 12:00:00 AM,0.9729,0.916,1.0246,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/11/2024 12:00:00 AM,0.9804,0.9251,1.0356,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/12/2024 12:00:00 AM,0.9891,0.9376,1.0469,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/13/2024 12:00:00 AM,0.9982,0.9511,1.06,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/14/2024 12:00:00 AM,1.0072,0.96,1.0727,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/15/2024 12:00:00 AM,1.0173,0.9643,1.0857,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/16/2024 12:00:00 AM,1.0275,0.9679,1.1018,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/17/2024 12:00:00 AM,1.0384,0.9707,1.1175,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/18/2024 12:00:00 AM,1.0489,0.9721,1.1312,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/19/2024 12:00:00 AM,1.0584,0.973,1.1476,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/20/2024 12:00:00 AM,1.0679,0.9732,1.1649,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/21/2024 12:00:00 AM,1.0759,0.9729,1.185,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/22/2024 12:00:00 AM,1.0842,0.9724,1.2026,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/23/2024 12:00:00 AM,1.09,0.9723,1.2241,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/24/2024 12:00:00 AM,1.0966,0.9719,1.247,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/25/2024 12:00:00 AM,1.102,0.9707,1.267,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/26/2024 12:00:00 AM,1.1066,0.9683,1.2918,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/27/2024 12:00:00 AM,1.1116,0.9646,1.314,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/28/2024 12:00:00 AM,1.1147,0.9618,1.3356,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/29/2024 12:00:00 AM,1.1182,0.9557,1.3675,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,11/30/2024 12:00:00 AM,1.1218,0.9498,1.3949,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,12/01/2024 12:00:00 AM,1.1262,0.9441,1.421,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,12/02/2024 12:00:00 AM,1.1294,0.9363,1.4458,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Arkansas,12/03/2024 12:00:00 AM,1.1318,0.9297,1.47,0.95,0.8585,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/09/2024 12:00:00 AM,0.9325,0.8387,0.9981,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/10/2024 12:00:00 AM,0.9343,0.8485,0.9951,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/11/2024 12:00:00 AM,0.9367,0.8581,0.994,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/12/2024 12:00:00 AM,0.9393,0.8663,0.9914,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/13/2024 12:00:00 AM,0.942,0.8758,0.9903,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/14/2024 12:00:00 AM,0.9448,0.8844,0.9899,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/15/2024 12:00:00 AM,0.9472,0.8918,0.9896,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/16/2024 12:00:00 AM,0.9503,0.9006,0.9894,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/17/2024 12:00:00 AM,0.9532,0.9103,0.9895,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/18/2024 12:00:00 AM,0.9566,0.9168,0.9906,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/19/2024 12:00:00 AM,0.9601,0.9233,0.9915,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/20/2024 12:00:00 AM,0.9636,0.9302,0.9927,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/21/2024 12:00:00 AM,0.967,0.9356,0.9949,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/22/2024 12:00:00 AM,0.9704,0.9408,0.9978,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/23/2024 12:00:00 AM,0.9735,0.9461,1.001,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/24/2024 12:00:00 AM,0.9765,0.951,1.0057,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/25/2024 12:00:00 AM,0.9793,0.956,1.0105,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/26/2024 12:00:00 AM,0.982,0.9594,1.0138,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/27/2024 12:00:00 AM,0.9849,0.9622,1.0176,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/28/2024 12:00:00 AM,0.9875,0.9653,1.0222,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/29/2024 12:00:00 AM,0.9896,0.9671,1.0251,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/30/2024 12:00:00 AM,0.9917,0.9693,1.027,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,10/31/2024 12:00:00 AM,0.9939,0.9709,1.0277,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/01/2024 12:00:00 AM,0.9958,0.973,1.0288,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/02/2024 12:00:00 AM,0.9976,0.9746,1.0311,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/03/2024 12:00:00 AM,0.999,0.9758,1.0315,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/04/2024 12:00:00 AM,1.0005,0.9771,1.0327,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/05/2024 12:00:00 AM,1.0017,0.9779,1.0333,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/06/2024 12:00:00 AM,1.0029,0.9776,1.034,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/07/2024 12:00:00 AM,1.004,0.9777,1.0339,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/08/2024 12:00:00 AM,1.005,0.9791,1.0351,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/09/2024 12:00:00 AM,1.0058,0.9799,1.0359,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/10/2024 12:00:00 AM,1.0069,0.9805,1.036,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/11/2024 12:00:00 AM,1.0077,0.9806,1.0366,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/12/2024 12:00:00 AM,1.0083,0.9801,1.0363,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/13/2024 12:00:00 AM,1.0093,0.9806,1.037,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/14/2024 12:00:00 AM,1.0099,0.9811,1.039,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/15/2024 12:00:00 AM,1.0104,0.9811,1.0404,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/16/2024 12:00:00 AM,1.0113,0.982,1.0421,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/17/2024 12:00:00 AM,1.012,0.9814,1.0448,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/18/2024 12:00:00 AM,1.013,0.9797,1.0464,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/19/2024 12:00:00 AM,1.0136,0.9799,1.0507,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/20/2024 12:00:00 AM,1.0145,0.9776,1.0546,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/21/2024 12:00:00 AM,1.0152,0.9739,1.0591,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/22/2024 12:00:00 AM,1.0159,0.9711,1.0649,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/23/2024 12:00:00 AM,1.0168,0.9672,1.0707,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/24/2024 12:00:00 AM,1.0172,0.9641,1.0768,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/25/2024 12:00:00 AM,1.018,0.9586,1.0843,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/26/2024 12:00:00 AM,1.0185,0.9536,1.0934,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/27/2024 12:00:00 AM,1.0188,0.9493,1.1015,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/28/2024 12:00:00 AM,1.0194,0.9435,1.1098,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/29/2024 12:00:00 AM,1.0197,0.9395,1.1173,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,11/30/2024 12:00:00 AM,1.0198,0.9334,1.1242,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,12/01/2024 12:00:00 AM,1.0196,0.9281,1.134,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,12/02/2024 12:00:00 AM,1.0198,0.9209,1.1459,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,California,12/03/2024 12:00:00 AM,1.0204,0.9153,1.1555,0.95,0.68,Not Changing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/09/2024 12:00:00 AM,0.9756,0.9005,1.0437,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/10/2024 12:00:00 AM,0.9764,0.9057,1.0403,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/11/2024 12:00:00 AM,0.9775,0.9105,1.0371,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/12/2024 12:00:00 AM,0.9787,0.9176,1.0323,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/13/2024 12:00:00 AM,0.98,0.9226,1.0298,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/14/2024 12:00:00 AM,0.9809,0.9293,1.0269,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/15/2024 12:00:00 AM,0.9823,0.9341,1.0256,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/16/2024 12:00:00 AM,0.9835,0.9393,1.0227,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/17/2024 12:00:00 AM,0.9846,0.9442,1.0215,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/18/2024 12:00:00 AM,0.9861,0.9487,1.0202,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/19/2024 12:00:00 AM,0.9876,0.9526,1.0197,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/20/2024 12:00:00 AM,0.9889,0.9566,1.0202,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/21/2024 12:00:00 AM,0.9909,0.9598,1.0206,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/22/2024 12:00:00 AM,0.9925,0.9618,1.0204,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/23/2024 12:00:00 AM,0.9943,0.9646,1.0214,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/24/2024 12:00:00 AM,0.9961,0.967,1.0223,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/25/2024 12:00:00 AM,0.9982,0.9699,1.0235,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/26/2024 12:00:00 AM,1.0004,0.9716,1.0247,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/27/2024 12:00:00 AM,1.0023,0.9736,1.0274,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/28/2024 12:00:00 AM,1.0043,0.9764,1.0291,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/29/2024 12:00:00 AM,1.0062,0.9788,1.0319,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/30/2024 12:00:00 AM,1.0085,0.9811,1.0353,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,10/31/2024 12:00:00 AM,1.0105,0.9838,1.0373,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/01/2024 12:00:00 AM,1.0127,0.9858,1.0398,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/02/2024 12:00:00 AM,1.0151,0.9877,1.043,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/03/2024 12:00:00 AM,1.0172,0.9913,1.0462,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/04/2024 12:00:00 AM,1.0194,0.9943,1.0482,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/05/2024 12:00:00 AM,1.0213,0.9965,1.0508,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/06/2024 12:00:00 AM,1.0236,0.9989,1.0528,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/07/2024 12:00:00 AM,1.0259,1.0008,1.0545,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/08/2024 12:00:00 AM,1.0278,1.0035,1.0569,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/09/2024 12:00:00 AM,1.0302,1.0056,1.0592,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/10/2024 12:00:00 AM,1.0324,1.0081,1.0617,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/11/2024 12:00:00 AM,1.0347,1.009,1.0636,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,COVID-19,Colorado,11/12/2024 12:00:00 AM,1.0365,1.0102,1.0659,0.95,0.9045,Growing,12/06/2024 09:39:44 PM
