Data As Of,Start Date,End Date,MMWR Year,MMWR Week,Week Ending Date,Sex,Age Group,Total Deaths
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,10-14 years,25
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,15-19 years,68
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,20-24 years,136
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,25-29 years,175
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,30-34 years,267
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,35-39 years,312
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,40-44 years,401
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,45-49 years,558
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,5-9 years,19
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,50-54 years,836
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,55-59 years,1221
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,60-64 years,1720
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,65-69 years,2130
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,70-74 years,2618
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,75-79 years,3127
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,80-84 years,3494
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,85 years and over,10416
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,All Ages,27742
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,F,Unknown,0
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,0 years,219
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,1-4 years,44
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,10-14 years,52
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,15-19 years,187
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,20-24 years,370
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,25-29 years,523
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,30-34 years,594
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,35-39 years,677
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,40-44 years,675
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,45-49 years,947
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,5-9 years,32
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,50-54 years,1415
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,55-59 years,2119
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,60-64 years,2811
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,65-69 years,3242
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,70-74 years,3535
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,75-79 years,3577
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,80-84 years,3531
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,85 years and over,6457
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,All Ages,31007
03/21/2021,05/31/2020,06/06/2020,2020,23,06/06/2020,M,Unknown,0
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,0 years,382
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,1-4 years,71
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,10-14 years,68
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,15-19 years,276
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,20-24 years,517
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,25-29 years,651
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,30-34 years,812
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,35-39 years,935
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,40-44 years,1028
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,45-49 years,1464
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,5-9 years,56
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,50-54 years,2156
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,55-59 years,3331
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,60-64 years,4527
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,65-69 years,5317
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,70-74 years,6159
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,75-79 years,6506
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,80-84 years,7008
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,85 years and over,16624
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,All Ages,57889
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,All Sexes,Unknown,1
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,0 years,174
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,1-4 years,28
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,10-14 years,25
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,15-19 years,84
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,20-24 years,132
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,25-29 years,182
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,30-34 years,239
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,35-39 years,328
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,40-44 years,357
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,45-49 years,542
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,5-9 years,23
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,50-54 years,806
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,55-59 years,1207
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,60-64 years,1758
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,65-69 years,2191
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,70-74 years,2700
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,75-79 years,2965
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,80-84 years,3484
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,85 years and over,10229
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,All Ages,27454
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,F,Unknown,0
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,0 years,208
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,1-4 years,43
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,10-14 years,43
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,15-19 years,192
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,20-24 years,385
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,25-29 years,469
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,30-34 years,573
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,35-39 years,607
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,40-44 years,671
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,45-49 years,922
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,5-9 years,33
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,50-54 years,1350
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,55-59 years,2124
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,60-64 years,2769
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,65-69 years,3126
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,70-74 years,3459
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,75-79 years,3541
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,80-84 years,3524
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,85 years and over,6395
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,All Ages,30435
03/21/2021,06/07/2020,06/13/2020,2020,24,06/13/2020,M,Unknown,1
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,0 years,397
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,1-4 years,81
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,10-14 years,68
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,15-19 years,239
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,20-24 years,484
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,25-29 years,698
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,30-34 years,849
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,35-39 years,938
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,40-44 years,1039
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,45-49 years,1425
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,5-9 years,46
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,50-54 years,2202
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,55-59 years,3266
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,60-64 years,4508
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,65-69 years,5317
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,70-74 years,6191
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,75-79 years,6735
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,80-84 years,6963
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,85 years and over,16426
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,All Ages,57874
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,All Sexes,Unknown,2
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,0 years,181
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,1-4 years,26
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,10-14 years,33
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,15-19 years,62
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,20-24 years,129
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,25-29 years,185
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,30-34 years,257
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,35-39 years,332
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,40-44 years,370
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,45-49 years,515
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,5-9 years,18
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,50-54 years,813
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,55-59 years,1205
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,60-64 years,1696
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,65-69 years,2113
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,70-74 years,2662
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,75-79 years,3062
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,80-84 years,3532
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,85 years and over,10131
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,All Ages,27322
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,F,Unknown,0
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,0 years,216
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,1-4 years,55
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,10-14 years,35
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,15-19 years,177
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,20-24 years,355
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,25-29 years,513
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,30-34 years,592
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,35-39 years,606
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,40-44 years,669
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,45-49 years,910
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,5-9 years,28
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,50-54 years,1389
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,55-59 years,2061
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,60-64 years,2812
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,65-69 years,3204
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,70-74 years,3529
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,75-79 years,3673
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,80-84 years,3431
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,85 years and over,6295
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,All Ages,30552
03/21/2021,06/14/2020,06/20/2020,2020,25,06/20/2020,M,Unknown,2
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,0 years,350
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,1-4 years,53
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,10-14 years,63
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,15-19 years,275
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,20-24 years,520
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,25-29 years,688
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,30-34 years,849
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,35-39 years,912
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,40-44 years,1111
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,45-49 years,1456
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,5-9 years,54
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,50-54 years,2128
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,55-59 years,3298
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,60-64 years,4558
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,65-69 years,5192
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,70-74 years,6286
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,75-79 years,6694
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,80-84 years,7080
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,85 years and over,16779
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,All Ages,58346
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,All Sexes,Unknown,0
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,0 years,150
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,1-4 years,19
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,10-14 years,32
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,15-19 years,71
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,20-24 years,123
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,25-29 years,181
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,30-34 years,245
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,35-39 years,284
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,40-44 years,386
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,45-49 years,536
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,5-9 years,27
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,50-54 years,765
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,55-59 years,1253
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,60-64 years,1815
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,65-69 years,2094
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,70-74 years,2797
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,75-79 years,3098
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,80-84 years,3530
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,85 years and over,10240
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,All Ages,27646
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,F,Unknown,0
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,0 years,200
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,1-4 years,34
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,10-14 years,31
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,15-19 years,204
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,20-24 years,397
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,25-29 years,507
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,30-34 years,604
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,35-39 years,628
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,40-44 years,725
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,45-49 years,920
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,5-9 years,27
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,50-54 years,1363
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,55-59 years,2045
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,60-64 years,2743
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,65-69 years,3098
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,70-74 years,3489
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,75-79 years,3596
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,80-84 years,3550
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,85 years and over,6539
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,All Ages,30700
03/21/2021,06/21/2020,06/27/2020,2020,26,06/27/2020,M,Unknown,0
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,0 years,396
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,1-4 years,79
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,10-14 years,75
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,15-19 years,285
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,20-24 years,464
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,25-29 years,735
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,30-34 years,801
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,35-39 years,1012
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,40-44 years,1093
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,45-49 years,1569
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,5-9 years,58
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,50-54 years,2181
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,55-59 years,3540
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,60-64 years,4722
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,65-69 years,5444
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,70-74 years,6349
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,75-79 years,6767
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,80-84 years,7125
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,85 years and over,16951
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,All Ages,59649
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,All Sexes,Unknown,3
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,0 years,176
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,1-4 years,42
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,10-14 years,31
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,15-19 years,60
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,20-24 years,115
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,25-29 years,205
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,30-34 years,237
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,35-39 years,329
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,40-44 years,366
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,45-49 years,552
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,5-9 years,33
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,50-54 years,848
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,55-59 years,1367
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,60-64 years,1796
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,65-69 years,2155
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,70-74 years,2902
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,75-79 years,3082
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,80-84 years,3576
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,85 years and over,10338
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,All Ages,28211
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,F,Unknown,1
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,0 years,220
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,1-4 years,37
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,10-14 years,44
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,15-19 years,225
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,20-24 years,349
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,25-29 years,530
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,30-34 years,564
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,35-39 years,683
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,40-44 years,727
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,45-49 years,1017
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,5-9 years,25
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,50-54 years,1333
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,55-59 years,2173
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,60-64 years,2926
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,65-69 years,3289
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,70-74 years,3447
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,75-79 years,3685
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,80-84 years,3549
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,85 years and over,6613
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,All Ages,31438
03/21/2021,06/28/2020,07/04/2020,2020,27,07/04/2020,M,Unknown,2
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,0 years,398
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,1-4 years,78
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,10-14 years,80
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,15-19 years,289
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,20-24 years,546
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,25-29 years,665
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,30-34 years,841
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,35-39 years,1000
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,40-44 years,1227
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,45-49 years,1546
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,5-9 years,58
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,50-54 years,2328
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,55-59 years,3665
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,60-64 years,4959
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,65-69 years,5753
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,70-74 years,6757
03/21/2021,07/05/2020,07/11/2020,2020,28,07/11/2020,All Sexes,75-79 years,6955
