UniqueID,EventName,EventType,State,DistrictName,DistrictNCESID,SchoolName,SchoolNCESID,Type,Year,DateClosure,DateReopened,Epi_week,ConfirmedCase,LCStudent,LCStaff,LCHHMStudent,LCHHMStaff,LCVisitor,SuspectedCase,SCStudent,SCStaff,SCHHMStudent,SCHHMStaff,SCVisitor,AbsentStudents,AbsentStaff,Cluster,Widespread,Clean,Mandate,Recommendation,TSCOVID,MentalHealth,Vaccination,Side_effects_of_vaccination,OtherReason,Specify_other_reason
MO202201039D,COVID-19,COVID-19,MO,COLUMBIA 93,2901000,,,D,2022,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,3,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,Increased number of quarantine
MO202201040D,COVID-19,COVID-19,MO,BOONVILLE R-I,2905580,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202201041D,COVID-19,COVID-19,MO,OAK GROVE R-VI,2923010,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202201042D,Other (COVID),COVID-Associated,MO,CLINTON,2909860,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202201043D,COVID-19,COVID-19,MO,WARRENSBURG R-VI,2931020,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202201044D,Other (COVID),COVID-Associated,MO,CHILLICOTHE R-II,2908760,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202201047D,Other (COVID),COVID-Associated,MO,HANNIBAL 60,2913650,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
MO202201050D,Other (COVID),COVID-Associated,MO,MALDEN R-I,2919890,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,
MO202201052D,COVID-19,COVID-19,MO,CAPE GIRARDEAU 63,2907120,,,D,2022,01/21/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202201053D,Other (COVID),COVID-Associated,MO,CHARLESTON R-I,2908670,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202048D,COVID-19,COVID-19,MO,BELTON 124,2904620,,,D,2022,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,3,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
MO202202049D,COVID-19,COVID-19,MO,ZALMA R-V,2932490,,,D,2022,01/18/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
MO202202050D,COVID-19,COVID-19,MO,NEW FRANKLIN R-I,2921940,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202202054D,COVID-19,COVID-19,MO,Park Hill School District,2923550,,,D,2022,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,4,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
MO202202056D,COVID-19,COVID-19,MO,GORDON PARKS ELEM,2900015,,,D,2022,01/18/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202057D,COVID-19,COVID-19,MO,GUADALUPE CENTERS SCHOOLS,2900029,,,D,2022,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,3,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
MO202202058D,COVID-19,COVID-19,MO,ALTENBURG 48,2903040,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Abundance of caution
MO202202059D,COVID-19,COVID-19,MO,AVA R-I,2904050,,,D,2022,01/21/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202060D,Other (COVID),COVID-Associated,MO,BOLIVAR R-I,2905370,,,D,2022,01/24/2022 12:00:00 AM,01/27/2022 12:00:00 AM,4,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
MO202202063D,Other (COVID),COVID-Associated,MO,CRANE R-III,2910290,,,D,2022,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,2,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
MO202202065D,Other (COVID),COVID-Associated,MO,EAST LYNNE 40,2911160,,,D,2022,01/21/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202067D,COVID-19,COVID-19,MO,FAIR PLAY R-II,2911730,,,D,2022,01/19/2022 12:00:00 AM,01/25/2022 12:00:00 AM,3,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202070D,COVID-19,COVID-19,MO,KINGSVILLE R-I,2916660,,,D,2022,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,2,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202076D,Other (COVID),COVID-Associated,MO,NEVADA R-V,2921840,,,D,2022,01/19/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202078D,COVID-19,COVID-19,MO,Nixa Public Schools,2922530,,,D,2022,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,4,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,
MO202202081D,COVID-19,COVID-19,MO,SIKESTON R-6,2928260,,,D,2022,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202082D,COVID-19,COVID-19,MO,SOUTH CALLAWAY CO. R-II,2928430,,,D,2022,01/14/2022 12:00:00 AM,01/18/2022 12:00:00 AM,2,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202083D,COVID-19,COVID-19,MO,SOUTHERN BOONE CO. R-I,2928560,,,D,2022,01/06/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
MO202202084D,COVID-19,COVID-19,MO,TANEYVILLE R-II,2929910,,,D,2022,01/21/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MO202202086D,Other (COVID),COVID-Associated,MO,CARL JUNCTION R-I,2907350,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
MO202202087D,COVID-19,COVID-19,MO,Confluence Academies,2900579,,,D,2022,02/22/2022 12:00:00 AM,02/23/2022 12:00:00 AM,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,
MO202202088D,COVID-19,COVID-19,MO,Confluence Academies,2900579,,,D,2022,04/18/2022 12:00:00 AM,04/19/2022 12:00:00 AM,16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,
MS202090001D,COVID-19,COVID-19,MS,Amory School Dist,2800450,,,D,2020,09/08/2020 12:00:00 AM,09/10/2020 12:00:00 AM,37,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Effort to slow potential spread
MS202090001S,COVID-19,COVID-19,MS,,2802430,SOUTHEAST LAUDERDALE ELEMENTARY,280243001573,I,2020,08/20/2020 12:00:00 AM,09/02/2020 12:00:00 AM,34,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090002D,COVID-19,COVID-19,MS,Carroll County School Dist,2800930,,,D,2020,10/28/2020 12:00:00 AM,11/11/2020 12:00:00 AM,44,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090002S,COVID-19,COVID-19,MS,,2800630,Biloxi High School,280063000053,I,2020,08/25/2020 12:00:00 AM,09/08/2020 12:00:00 AM,35,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090003D,COVID-19,COVID-19,MS,Natchez-adams School District,2803030,,,D,2020,11/12/2020 12:00:00 AM,02/01/2021 12:00:00 AM,46,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
MS202090003S,COVID-19,COVID-19,MS,,2803090,NETTLETON HIGH SCHOOL,280309000613,I,2020,09/14/2020 12:00:00 AM,09/21/2020 12:00:00 AM,38,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
MS202090004S,COVID-19,COVID-19,MS,,2802670,LONG BEACH MIDDLE SCHOOL,280267000519,I,2020,09/30/2020 12:00:00 AM,10/14/2020 12:00:00 AM,40,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090005S,COVID-19,COVID-19,MS,,2801740,HANCOCK HIGH SCHOOL,280174001153,I,2020,10/01/2020 12:00:00 AM,10/14/2020 12:00:00 AM,40,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090006S,COVID-19,COVID-19,MS,,2800450,AMORY HIGH SCHOOL,280045000029,I,2020,10/09/2020 12:00:00 AM,10/14/2020 12:00:00 AM,41,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,As a precautionary measure to slow spread
MS202090008S,COVID-19,COVID-19,MS,,2802400,SUMRALL HIGH SCHOOL,280240001173,I,2020,10/15/2020 12:00:00 AM,10/29/2020 12:00:00 AM,42,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,false,false,false,
MS202090009S,COVID-19,COVID-19,MS,,2803690,PONTOTOC HIGH SCHOOL,280369000706,I,2020,11/02/2020 12:00:00 AM,11/16/2020 12:00:00 AM,45,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090010S,COVID-19,COVID-19,MS,,2803690,PONTOTOC JUNIOR HIGH SCHOOL,280369001162,I,2020,11/10/2020 12:00:00 AM,11/30/2020 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090011S,COVID-19,COVID-19,MS,,2803450,OXFORD MIDDLE SCHOOL,280345000664,I,2020,11/13/2020 12:00:00 AM,11/30/2020 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202090012S,COVID-19,COVID-19,MS,,,WINONA CHRISTIAN SCHOOL,00735498,I,2020,11/12/2020 12:00:00 AM,11/30/2020 12:00:00 AM,46,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,false,false,true,Precautionary due to COVID-19 spike.
MS202100001D,COVID-19,COVID-19,MS,Natchez-adams School District,2803030,,,D,2021,02/16/2021 12:00:00 AM,02/23/2021 12:00:00 AM,7,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202100001S,COVID-19,COVID-19,MS,,2802280,SOUTH JONES ELEMENTARY SCHOOL,280228000986,I,2021,01/28/2021 12:00:00 AM,02/08/2021 12:00:00 AM,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202100002S,COVID-19,COVID-19,MS,,2803030,MC LAURIN ELEMENTARY SCHOOL,280303000600,I,2021,02/10/2021 12:00:00 AM,02/23/2021 12:00:00 AM,6,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
MS202101001D,COVID-19,COVID-19,MS,Pearl River County School District,2803540,,,D,2021,08/16/2021 12:00:00 AM,09/02/2021 12:00:00 AM,33,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101001S,COVID-19,COVID-19,MS,,2802400,Oak Grove High School,280240001171,I,2021,08/02/2021 12:00:00 AM,08/16/2021 12:00:00 AM,31,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
MS202101002D,COVID-19,COVID-19,MS,Smith County School District,2804020,,,D,2021,08/23/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101002S,COVID-19,COVID-19,MS,,2802400,Purvis High School,280240001172,I,2021,08/02/2021 12:00:00 AM,08/16/2021 12:00:00 AM,31,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101003D,COVID-19,COVID-19,MS,Hazlehurst City School Distict,2801830,,,D,2021,08/26/2021 12:00:00 AM,09/13/2021 12:00:00 AM,34,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
MS202101003S,COVID-19,COVID-19,MS,,2802400,Oak Grove Middle School,280240001253,I,2021,08/03/2021 12:00:00 AM,08/17/2021 12:00:00 AM,31,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101004S,COVID-19,COVID-19,MS,,2803990,Magee High School,280399000755,I,2021,08/05/2021 12:00:00 AM,08/19/2021 12:00:00 AM,31,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,
MS202101005S,COVID-19,COVID-19,MS,,2804800,Yazoo County High School,280480000890,I,2021,08/05/2021 12:00:00 AM,08/09/2021 12:00:00 AM,31,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101006S,COVID-19,COVID-19,MS,,2801510,Forrest County Agricultural High School,280151000222,I,2021,08/06/2021 12:00:00 AM,08/20/2021 12:00:00 AM,31,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,
MS202101007S,COVID-19,COVID-19,MS,,2800198,Greenwood High School,280019801516,I,2021,08/09/2021 12:00:00 AM,08/16/2021 12:00:00 AM,32,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Abundance of caution
MS202101008S,COVID-19,COVID-19,MS,,2801740,South Hancock Elementary,280174000280,I,2021,08/11/2021 12:00:00 AM,08/25/2021 12:00:00 AM,32,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101009S,COVID-19,COVID-19,MS,,2801560,Agricola Elementary School,280156000226,I,2021,08/12/2021 12:00:00 AM,08/23/2021 12:00:00 AM,32,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,
MS202101010S,COVID-19,COVID-19,MS,,2804170,Stone High School,280417000790,I,2021,08/12/2021 12:00:00 AM,08/26/2021 12:00:00 AM,32,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
MS202101011S,COVID-19,COVID-19,MS,,2801740,Hancock High School,280174001153,I,2021,08/13/2021 12:00:00 AM,08/27/2021 12:00:00 AM,32,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
